URL,title,html
https://support.cci.drexel.edu/printing/cci-copiers/printing-and-copying-papercut-printers/,Printing and Copying with PaperCut Printers,"Contact The CCI Helpdesk
Printing and Copying with PaperCut Printers
Tagged with: papercut copy print
Printing from PaperCut is very similar to printing normally, but there are some minor differences. These instructions apply to Macs, PCs, iOS and Android devices, as well as Chrome OS systems.
The first difference you'll notice when printing is that you no longer have separate printers for the different copy rooms - now, the only printers you will see are the ""CCI Color"" and ""CCI BW"" printers. Instead of printing to a specific printer, you simply choose whether you want to print in black and white or in color. You can then walk to either printer and release your print job.

When printing from a Drexel Mac or PC, you can access advanced printing options just as you have in the past, for finishing options such as stapling and sorting.
After submitting a print job, you may be asked for your Drexel username and password. This will ensure that only you can print your documents when you get to the printer.

Once you've submitted your print job, and possibly authenticated with your Drexel credentials, you can go to either copy room to print your documents. Most faculty and staff have already been imported into the system and will be able to simply scan their DragonCard to log in, as shown below; you can also log in with your Drexel credentials if you don't have your card.

If your card is not recognized, you will be asked to log in using your Drexel credentials. This will record your card number so you can scan your card in the future.

Once logged into PaperCut, you can choose ""Print Release"" or ""Access Device"", as shown below:

To print things you have submitted to the queue, choose ""Print Release"". This will bring you to your personal print queue, where you can choose to print documents you have submitted to the print queue. You can also choose to print as grayscale or convert a print to two-sided printing if desired.

To use the copier as a copier or scanner, choose ""Access Device"". This will give you the copier's standard interface, as you may have used before.
Also See
Printing with PaperCut"
https://support.cci.drexel.edu/printing/cci-copiers/adding-papercut-printers-drexel-windows-pc/,Adding PaperCut printers to Drexel Windows PC,"Contact The CCI Helpdesk
Adding PaperCut printers to Drexel Windows PC
Most faculty and staff should have the new PaperCut printers show up automatically when their Drexel PC connects to the Drexel network. If it is not installed automatically, you can follow the below steps to add it manually.
First, click in the Search bar at the bottom of your screen. 


Next, type in ""\\papercut.cci.drexel.edu"" and click ""Open""


A window will open with two printers inside. Double click these two printers to add them to your computer.


Once you double-click these printers, they should be available in your Print dialog. In some instances, you may need to close and reopen apps for the new printers to appear."
https://support.cci.drexel.edu/printing/cci-copiers/adding-papercut-printers-non-drexel-computer/,Adding PaperCut Printers to a non-Drexel computer,"Contact The CCI Helpdesk
Adding PaperCut Printers to a non-Drexel computer
To install PaperCut printers on personal Macs or PCs, or to install PaperCut printers on ChromeOS, Android and iOS devices, you must use the MobilityPrint configuration tool. This will give you basic functionality; if you need to use staplers or finishers on the CCI Copiers, please use the dedicated instructions for your platform at Printing with PaperCut.
First, visit the MobilityPrint setup page at MobilityPrint Setup. You will automatically be directed to the correct configuration for your computer type, and will be provided instructions on adding the printers specific to your operating system. If the wrong operating system is chosen, you can manually choose another OS at the bottom of the page.


Note: After the steps above, Mobility Print will ask to register account in order to adding papercut printers."
http://support.cci.drexel.edu/getting-connected/printing-papercut/adding-papercut-printers-drexel-windows-pc/,Adding PaperCut printers to Drexel Windows PC,"Contact The CCI Helpdesk
Adding PaperCut printers to Drexel Windows PC
Most faculty and staff should have the new PaperCut printers show up automatically when their Drexel PC connects to the Drexel network. If it is not installed automatically, you can follow the below steps to add it manually.
First, click in the Search bar at the bottom of your screen. 


Next, type in ""\\papercut.cci.drexel.edu"" and click ""Open""


A window will open with two printers inside. Double click these two printers to add them to your computer.


Once you double-click these printers, they should be available in your Print dialog. In some instances, you may need to close and reopen apps for the new printers to appear."
http://support.cci.drexel.edu/getting-connected/printing-papercut/printing-papercut-linux/,Printing to Papercut with Linux,"Contact The CCI Helpdesk
Printing to Papercut with Linux
Printing to PaperCut from Linux requires that your Linux username match your Drexel or Tux username; if it does not, your print jobs will not be assigned to your queue and cannot be retrieved. Adding the PaperCut printers is as simple as running the following commands. The generic PPD file we use can be downloaded at PaperCut Generic PPD for Linux.
For systems that use Drexel or Tux credentials, use the following commands:

lpadmin -p ""CCI-BW"" -E -v 'lpd://papercut.cci.drexel.edu/CCI%20BW' -P /etc/cups/ppd/generic.ppd
lpadmin -p ""CCI-Color"" -E -v 'lpd://papercut.cci.drexel.edu/CCI%20Color' -P /etc/cups/ppd/generic.ppd

For systems using nonstandard usernames, you must add your Drexel or Tux username in the command, replacing <<userid>> in the following commands:

lpadmin -p ""CCI-BW"" -E -v 'lpd://<<userid>>@papercut.cci.drexel.edu/CCI%20BW' -P /etc/cups/ppd/generic.ppd
lpadmin -p ""CCI-Color"" -E -v 'lpd://<<userid>>@papercut.cci.drexel.edu/CCI%20Color' -P /etc/cups/ppd/generic.ppd

This has been tested on Ubuntu, but should work on other distros. We only officially support Ubuntu."
https://support.cci.drexel.edu/printing/cci-copiers/printing-papercut-linux/,Printing to Papercut with Linux,"Contact The CCI Helpdesk
Printing to Papercut with Linux
Printing to PaperCut from Linux requires that your Linux username match your Drexel or Tux username; if it does not, your print jobs will not be assigned to your queue and cannot be retrieved. Adding the PaperCut printers is as simple as running the following commands. The generic PPD file we use can be downloaded at PaperCut Generic PPD for Linux.
For systems that use Drexel or Tux credentials, use the following commands:

lpadmin -p ""CCI-BW"" -E -v 'lpd://papercut.cci.drexel.edu/CCI%20BW' -P /etc/cups/ppd/generic.ppd
lpadmin -p ""CCI-Color"" -E -v 'lpd://papercut.cci.drexel.edu/CCI%20Color' -P /etc/cups/ppd/generic.ppd

For systems using nonstandard usernames, you must add your Drexel or Tux username in the command, replacing <<userid>> in the following commands:

lpadmin -p ""CCI-BW"" -E -v 'lpd://<<userid>>@papercut.cci.drexel.edu/CCI%20BW' -P /etc/cups/ppd/generic.ppd
lpadmin -p ""CCI-Color"" -E -v 'lpd://<<userid>>@papercut.cci.drexel.edu/CCI%20Color' -P /etc/cups/ppd/generic.ppd

This has been tested on Ubuntu, but should work on other distros. We only officially support Ubuntu."
https://support.cci.drexel.edu/printing/cci-copiers/adding-papercut-printers-drexel-mac/,Adding PaperCut printers to a Drexel Mac,"Contact The CCI Helpdesk
Adding PaperCut printers to a Drexel Mac
Tagged with: papercut printing macOS
Most faculty and staff should have the new PaperCut printers show up automatically when their Drexel managed Mac connects to the Drexel network. If it is not installed automatically, you can follow the below steps to add it manually.
Open Self Service from your Applications folder or Launchpad. Its icon looks like this: 
Next, log into Jamf with your Drexel username and password:

Once logged in, a list of available applications will appear. Among these, you should see an application called ""CCICopiers Installer"". If this has already been installed, the text beneath it will say ""reinstall"". If your computer has never had the printers installed, it will say ""Install"". Click either the ""Install"" or ""Reinstall"" button to add the printers to your Mac.

If all went well, you should see two new printers on your Mac. To check, navigate to System Preferences, in the Applications folder or Launchpad. Its icon looks like this:

Click on the ""Printers and Scanners"" preference pane:
You should see two printers, CCI Color and CCI BW. If you do, continue to ((link_to_how_to_print_with_papercut))."
https://support.cci.drexel.edu/printing/cci-3d-printing/flashforge-3d-printer/,Flashforge 3D Printer,"Contact The CCI Helpdesk
Flashforge 3D Printer
Tagged with: 3D Print Flashforge 3D
Printer Info
Brand: Flashforge
Model: Finder
Filament Type(s): PLA
3D Filament Spool Specs:
PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm. HATCHBOX is a good producer of this filament.
The external spool holder holds a 1 kg spool.
The internal spool holder only holds 0.6 kg spools.
Always order 1 kg spools.
Software:  FlashPrint http://www.flashforge.com/support-center/flashprint-support/

How to Print
First make a file to print by following these instructions: Creating The Print File
Once you have created a .gx file for the printer, transfer it to a USB stick.
Put that USB stick in the printer at the bottom right port.
On the printer screen, select Build -> USB Stick and navigate to the file.
After selecting the file, hit Print.
(NOT NECESSARY IF PRINTER CALIBRATED CORRECTLY.) Immediately after selecting print, take the glue stick and spread glue over the area that the object will be printing on (just guesstimate). Also, take tweezers and (quickly) pull off the excess plastic from the tip.
Now you should be good to let it print.
After Printing, the blue tray where the print site can be pulled out. Do that when you try to take the print off, if you used glue, use the scraper to get the object off the plate.
How to Change/Replace Filament
To unload the filament, go to Tools -> Filament
Select ""Unload"" and the extruder will begin to heat up
Once the nozzle reaches high enough and melts the filament, the printer will sound a beep and you can unload the filament by pressing down the spring presser and withdrawing the filament. (Note: Do not pull out the filament with force as it will damage the gears. If the melted filament has cooled down in the extruder, please repeat the steps above.)
Open the filament cartridge from the back, replace it with a new spool and close the cartridge. (Note: if the spool cannot fit in the cartridge, you can put it over the white spool holder.)
Go to Tools -> Filament, select ""Load"" and wait the extruder's temperature reaches 200 C
The printer will sound a beep to prompt you to load the filament into the extruder
Push filament vertically into the extruder at an upright angle
Press ""Done"", when you see filament come out of the extruder (Note: Do not tap ""Done"" until the filament loads the extruder steadily.)
Troubleshooting
To clean the tray:
Take an alcohol wipe and wipe down the tray. Don't be too afraid to press kind of hard (not too hard) to get all the residue off.
Certain wipes will leave residue; clean it off with a paper towel before printing again.
Printer head is clogged:
Haven't had to do this yet. If you think this is your only option, contact ICommons Support at ihelp@drexel.edu or by visiting the desk in the Commons.
Spool is stuck (""Tck.. Tck.. Tck.."" Sound):
Take out the spool and check to see if the plastic is crossed over onto itself not allowing it to come out.
If so, unload the filament from Tools > Filament > Unload.
Press down the spring on the left side of the printing head and pull out the filament.
Sometimes loading in the filament or preheating can help you unload if you are having trouble.
Cut the end of the filament.
Fix the cross over in the spool.
Load the filament back into the printer head by going to Tools > Filament > Load and slowly pushing in the filament.
Need to Calibrate Printer:
https://flashforgeeu.freshdesk.com/support/solutions/articles/24000012618-adjust-and-calibrate-the-build-plate-manually-on-a-flashforge-finder-dreamer-or-guider"
http://support.cci.drexel.edu/getting-connected/printing-papercut/printing-and-copying-papercut-printers/,Printing and Copying with PaperCut Printers,"Contact The CCI Helpdesk
Printing and Copying with PaperCut Printers
Tagged with: papercut copy print
Printing from PaperCut is very similar to printing normally, but there are some minor differences. These instructions apply to Macs, PCs, iOS and Android devices, as well as Chrome OS systems.
The first difference you'll notice when printing is that you no longer have separate printers for the different copy rooms - now, the only printers you will see are the ""CCI Color"" and ""CCI BW"" printers. Instead of printing to a specific printer, you simply choose whether you want to print in black and white or in color. You can then walk to either printer and release your print job.

When printing from a Drexel Mac or PC, you can access advanced printing options just as you have in the past, for finishing options such as stapling and sorting.
After submitting a print job, you may be asked for your Drexel username and password. This will ensure that only you can print your documents when you get to the printer.

Once you've submitted your print job, and possibly authenticated with your Drexel credentials, you can go to either copy room to print your documents. Most faculty and staff have already been imported into the system and will be able to simply scan their DragonCard to log in, as shown below; you can also log in with your Drexel credentials if you don't have your card.

If your card is not recognized, you will be asked to log in using your Drexel credentials. This will record your card number so you can scan your card in the future.

Once logged into PaperCut, you can choose ""Print Release"" or ""Access Device"", as shown below:

To print things you have submitted to the queue, choose ""Print Release"". This will bring you to your personal print queue, where you can choose to print documents you have submitted to the print queue. You can also choose to print as grayscale or convert a print to two-sided printing if desired.

To use the copier as a copier or scanner, choose ""Access Device"". This will give you the copier's standard interface, as you may have used before.
Also See
Printing with PaperCut"
http://support.cci.drexel.edu/getting-connected/printing-papercut/adding-papercut-printers-non-drexel-computer/,Adding PaperCut Printers to a non-Drexel computer,"Contact The CCI Helpdesk
Adding PaperCut Printers to a non-Drexel computer
To install PaperCut printers on personal Macs or PCs, or to install PaperCut printers on ChromeOS, Android and iOS devices, you must use the MobilityPrint configuration tool. This will give you basic functionality; if you need to use staplers or finishers on the CCI Copiers, please use the dedicated instructions for your platform at Printing with PaperCut.
First, visit the MobilityPrint setup page at MobilityPrint Setup. You will automatically be directed to the correct configuration for your computer type, and will be provided instructions on adding the printers specific to your operating system. If the wrong operating system is chosen, you can manually choose another OS at the bottom of the page.


Note: After the steps above, Mobility Print will ask to register account in order to adding papercut printers."
https://support.cci.drexel.edu/printing/poster-printing-at-cci-commons/,Poster Printing,"Contact The CCI Helpdesk
Poster Printing
Tagged with: cci commons printing poster printing
CCI faculty & staff can ask for a poster to be printed for Drexel instructional, business, administrative, marketing, or research purposes, including conferences and presentations.
CCI students can have posters printed for Senior Design or official research conference purposes, or if they are working on behalf of a CCI faculty or staff member & need the poster for instructional, business, administrative, marketing, or research purposes, including conferences and presentations.
Please note:
A minimum of 2 business day notice is required to accommodate printing requests. We will do what we can, but we make no promises for shorter turnaround time,
For fastest turnaround time, we posters should have maximum dimensions of 44”x66” or 44 inches x 66 inches.
We may be able to print larger than that, but one side has to be 44"" or less for sure, and it will take more time to print and cut off any excess paper.
NOTE: The poster printer paper cutter only cuts 50"" and less. And our printer only prints out a max width of 44"". We can cut larger posters, and have posters whose longer side is longer than 66"", but if it's much longer or larger, we may not be able to accommodate.
Files must be submitted in PDF, PNG, JPEG, PPT, or PPTX formats.
If we have to upscale the image, because the file you sent us is not at the dimensions you want, it will take us more time to print, and we may have to request you give us a better file, or the resulting poster may appear pixelated or fuzzy. We do have ways to change to vector-like graphics or use free AI websites to upscale some images, but pixelation and fuzziness is still a danger.
Posters will NOT be mounted on foam board. External vendors should be contacted separately by
requestor.
PROCESS: Faculty/staff should submit the following information to ihelp@drexel.edu 
PDF, PNG, JPEG, PPT, or PPTX of your poster file, sized correctly for printing
Confirmation of dimension size
Date needed by
Your email address to notify when complete
Purpose for printing (e.g. Research Day, Senior Design, Conference, etc.)
Other pertinent details you think necessary.
You will be notified via the email address provided when your request is complete.
When the poster has finished printing it will be rolled up and rubber banded.
You will be able to pick it up in the CCI Commons lab in 3675 Market Room 1060 (Hours M-F: 8:00 a.m. - 9:00 p.m.)."
https://support.cci.drexel.edu/printing/cci-copiers/printing-papercut/,Printing with PaperCut,"Contact The CCI Helpdesk
Printing with PaperCut
Tagged with: papercut printing
Adding PaperCut Printers to a non-Drexel computer
Adding PaperCut printers to a Drexel Mac
Adding PaperCut printers to Drexel Windows PC
Printing to Papercut with Linux
Printing and Copying with PaperCut Printers
Papercut -- Cannot Print to Black & White or CCIBW or BW
Faxing on Papercut at Drexel CCI"
https://support.cci.drexel.edu/printing/printing-cci-commons/,CCI Commons,"Contact The CCI Helpdesk
CCI Commons
Tagged with: cci commons printing
Introduction
Each of the eight lab machines near the windows and the two computers near the printers all have the CCI Commons printers added already. For convenience, you can use these by pulling up a document through email or OneDrive etc after you login. This guide below is for manually adding the printers to your MacOS or Windows machine.
***These printers are also black and white ONLY.***
Printing at CCI Commons -- MacOS
Printing at CCI Commons -- Windows"
https://support.cci.drexel.edu/printing/printing-cci-commons/scanning-at-cci-commons/,Scanning at CCI Commons,"Contact The CCI Helpdesk
Scanning at CCI Commons
Tagged with: Scanning Scanner
Scanning Without a Scanner
If you don't have access to the CCI Commons scanner, here are instructions for scanning with a phone: Scanning Without a Scanner
Scan at CCI Commons 
A scanner is available in the CCI Commons computing lab that will let you scan multiple pages, send them to your email account, and print them out in the CCI Commons lab for free if you are a CCI student.
To scan a document with the flatbed scanner in CCI Commons, follow the instructions below:
Locate the scanner in the CCI Commons


Tap the screen and select ""E-mail""


Tap the ""From"" field and enter a from address using the pull out the keyboard located at the bottom of the flatbed scanner

Tap the ""To"" field and enter your email address


Tap the ""Subject"" field and enter a subject for the email


You can also change the ""File Name"", ""CC"", or ""BCC"" fields


Once you are ready, insert the item you would like to scan and press the green start button



Once you are done, you should receive an email with the scanned file that looks something like this


You can now print the documents if you'd like, with these instructions for Printing at CCI Commons "
https://support.cci.drexel.edu/printing/cci-copiers/printing-single-and-double-sided-in-browser/,Printing Single and Double-sided in browser,"Contact The CCI Helpdesk
Printing Single and Double-sided in browser
Tagged with: single double print
For CCI iCommons printers and Papercut
How to print single and double-sided in browsers:
Single & Double-Sided Printing in Chrome
Single & Double-Sided Printing in Microsoft Edge
Single & Double-Sided Printing in Firefox
Single & Double-Sided Printing in Safari"
https://support.cci.drexel.edu/printing/cci-copiers/printing-and-copying-papercut-printers/single-double-sided-printing-in-microsoft-edge/,Single & Double-Sided Printing in Microsoft Edge,"Contact The CCI Helpdesk
Single & Double-Sided Printing in Microsoft Edge
Tagged with: single double edge print
Double-sided printing in Microsoft Edge
In Microsoft Edge, click three dots on the top right-hand corner, select 'Print' or press 'ctrl'+'P' on your keyboard
To print double-sided from either the iCommons' printers (""CCICommonsPrint.cci.drexel.edu"" or ""CCICommonsPrint2.cci.drexel.edu"") or Papercut's printers (""CCI Color"" or ""CCI BW""), scroll down on the sidebar to 'Print on both sides'
 Select 'Print on both sides Flip on long edge'
One-sided printing
In Microsoft Edge, click three dots on the top right-hand corner, select 'Print' or press 'ctrl'+'P' on your keyboard
To print one-sided from either the iCommons' printers (""CCICommonsPrint.cci.drexel.edu"" or ""CCICommonsPrint2.cci.drexel.edu"") or Papercut's printers (""CCI Color"" or ""CCI BW""), scroll down on the sidebar to 'Print on both sides'
Select 'Print on one side'
 "
https://support.cci.drexel.edu/printing/cci-copiers/printing-and-copying-papercut-printers/single-double-sided-printing-in-safari/,Single & Double-Sided Printing in Safari,"Contact The CCI Helpdesk
Single & Double-Sided Printing in Safari
Tagged with: single double safari print
Double-sided printing in Safari
In Safari, click File on the top bar, select 'Print' or press 'command'+'P' on your keyboard

To print double-sided from either the iCommons' printers (""CCICommonsPrint.cci.drexel.edu"" or ""CCICommonsPrint2.cci.drexel.edu"") or Papercut's printers (""CCI Color"" or ""CCI BW""), check the checkbox for 'Two sided'

 One-sided printing
In Safari, click File on the top bar, select 'Print' or press 'command'+'P' on your keyboard

To print double-sided from either the iCommons' printers (""CCICommonsPrint.cci.drexel.edu"" or ""CCICommonsPrint2.cci.drexel.edu"") or Papercut's printers (""CCI Color"" or ""CCI BW""), uncheck the checkbox for 'Two sided'
 "
https://support.cci.drexel.edu/printing/cci-copiers/faxing-on-papercut-at-drexel-cci/,Faxing on Papercut at Drexel CCI,"Contact The CCI Helpdesk
Faxing on Papercut at Drexel CCI
Tagged with: fax print
Please note: 
Only the 1045 Papercut printer copier can be used to fax. 
Only Drexel CCI faculty, staff, and PhD students can fax to the 1045 printer. 
No faxing is available within CCI for undergraduate students or non-PhD track CCI students 
Steps to Fax using Papercut
Scan your DragonCard                                             
Select 'Access Device'                                              
Select 'Home' on the top right-hand side
 On the Home screen, select 'Fax'
 Using the keypad next to the screen type in the fax number starting with 91.
Press 'OK' on the screen or use the Start button on the keypad  
 The Processing/Data LED lights below the keypad light up when sending the Fax 
Click 'Status Monitor' on the bottom right-hand of the screen for more information on the Fax's progress
Click 'Send' on the top left-hand of the screen
Click 'Job Status' to see the status of the job 
The yellow bar in the middle of the screen will have the Status with the text 'Sending' below and the black bottom bar will say 'Dialing...'
The Status text will change to 'Waiting...' for some time. 
A fax report that is successful will have 'OK/Sent' (or similar) in the bottom right-hand corner if the fax is sent.
A fax report printout that failed to be sent will have '#018 Busy/No signal' in the bottom right-hand corner if the fax had failed to send."
https://support.cci.drexel.edu/printing/cci-copiers/printing-and-copying-papercut-printers/single-double-sided-printing-in-firefox/,Single & Double-Sided Printing in Firefox,"Contact The CCI Helpdesk
Single & Double-Sided Printing in Firefox
Tagged with: single double firefox print
Double-sided printing in Firefox
In Firefox, click three lines on the top right-hand corner, select 'Print' or press 'ctrl'+'P' on your keyboard
To print double-sided from either the iCommons' printers (""CCICommonsPrint.cci.drexel.edu"" or ""CCICommonsPrint2.cci.drexel.edu"") or Papercut's printers (""CCI Color"" or ""CCI BW""), click on 'More Settings' 
 Scroll down to 'Print on both sides' and select 'Flip on long edge'
Under 'Options' select 'Print headers and footers' and select 'Print backgrounds'
One-sided printing
In Firefox, click three lines on the top right-hand corner, select 'Print' or press 'ctrl'+'P' on your keyboard
To print one-sided from either the iCommons' printers (""CCICommonsPrint.cci.drexel.edu"" or ""CCICommonsPrint2.cci.drexel.edu"") or Papercut's printers (""CCI Color"" or ""CCI BW""), click on 'More Settings' 
 Scroll down to 'Print on both sides' and select 'Off'
Under 'Options' select 'Print headers and footers' and select 'Print backgrounds'"
https://support.cci.drexel.edu/printing/printing-cci-commons/printing-at-cci-commons-windows/,Printing at CCI Commons -- Windows,"Contact The CCI Helpdesk
Printing at CCI Commons -- Windows
Windows 10 Instructions
Download and install the Windows 10 drivers for the printer from the below page
https://support.hp.com/us-en/drivers/selfservice/hp-laserjet-enterprise-m606-series/7087300

Go to the Start or Windows menu, search for ""Settings.""


Hit the ""+"" icon to start the search for printers on the network. You will then want to scroll down till you see the hyperlink ""The printer that I want isn't listed.""


Once you hit that hyperlink, you will have a prompt to input a printer manually. You will choose the ""Add printer using a  TCP/IP address or hostname"", and then hit the ""Next"" button.


After you hit ""next"" you will see a box to fill out. You will need to type in: CCICommonsPrint.cci.drexel.edu ---or--- CCICommonsPrint2.cci.drexel.edu. The port name will autofill according to the hostname or TCP/IP address, so you do not need to worry about inputting that.


Hit ""next"" and you will be prompted to choose a network card for the printer. You can continue past this as the default setting is fine.


Click ""HP"" under Manufacturer or click ""Have Disk..."" and browse to exe and select it


Do not share the printer with others

After choosing this specific driver, click the ""next"" button to continue. You will then need to name the printer, the recommended name is CCI Commons Print ---or--- CCI Commons Print 2


After you hit ""next,"" you will be prompted to share or not share the printer on the network. Choose ""do not share."" Otherwise, the install may error out.
After hitting another ""next,"" you will see a ""Print test page"" screen. It is recommended to do a test print with your device to make sure the printer added correctly. If your test print comes out correctly in black in white then you are all set!
You are all set for Windows printing!
Troubleshooting
Try updating Windows 10 drivers more thoroughly at Properly Update Windows 10 & Drivers in Windows 10.
For single and double-sided instructions look at Printing Single and Double-sided in browser
If you have any further questions, feel free to ask at the CCI Commons Helpdesk & a Student Assistant will be happy to help you get the printer added to your laptop.
Also, questions can be emailed to ihelp@drexel.edu, if you are a CCI student, staff, or faculty member."
https://support.cci.drexel.edu/printing/scanning/scanning-without-a-scanner/,Scanning without a Scanner,"Contact The CCI Helpdesk
Scanning without a Scanner
Scanner in CCI
A scanner is available in the CCI Commons computing lab that will let you scan multiple pages, send them to your email account, and print them out in the CCI Commons lab for free if you are a CCI student. You can find more information and instructions here: Scanning at CCI Commons. 
However, if you just need a scanner, or don't have access to the CCI Commons, the following will also work.
Scanning With a Phone
If you have an iPhone or Android phone, you have a document scanner. Here are some options for scanning using your iPhone or Android phone.

Scan documents on your iPhone, iPad, or iPod touch:
Use the Notes App - https://support.apple.com/en-us/HT210336  or  https://youtu.be/Oomupvlcmq8
Microsoft Lens app- https://apps.apple.com/us/app/microsoft-lens-pdf-scanner/id975925059
Scan documents with your Android phone:
Use the Google Drive App- https://www.howtogeek.com/166610/who-needs-a-scanner-scan-a-document-to-pdf-with-your-android-phone/
Microsoft Lens App- https://play.google.com/store/apps/details?id=com.microsoft.office.officelens&hl=en_US&gl=US
Printing on your computer to the CCI Commons printers
Printing at CCI Commons"
http://support.cci.drexel.edu/getting-connected/printing-papercut/adding-papercut-printers-drexel-mac/,Adding PaperCut printers to a Drexel Mac,"Contact The CCI Helpdesk
Adding PaperCut printers to a Drexel Mac
Tagged with: papercut printing macOS
Most faculty and staff should have the new PaperCut printers show up automatically when their Drexel managed Mac connects to the Drexel network. If it is not installed automatically, you can follow the below steps to add it manually.
Open Self Service from your Applications folder or Launchpad. Its icon looks like this: 
Next, log into Jamf with your Drexel username and password:

Once logged in, a list of available applications will appear. Among these, you should see an application called ""CCICopiers Installer"". If this has already been installed, the text beneath it will say ""reinstall"". If your computer has never had the printers installed, it will say ""Install"". Click either the ""Install"" or ""Reinstall"" button to add the printers to your Mac.

If all went well, you should see two new printers on your Mac. To check, navigate to System Preferences, in the Applications folder or Launchpad. Its icon looks like this:

Click on the ""Printers and Scanners"" preference pane:
You should see two printers, CCI Color and CCI BW. If you do, continue to ((link_to_how_to_print_with_papercut))."
